-0.00011399,1.6211e-05
-0.00027879,2.3427e-05
-0.00032992,1.6972e-05
-0.00040398,2.2727e-05
-0.00046872,3.4028e-05
-0.00042931,4.9773e-05
-0.00045556,4.8701e-05
-0.00052592,2.901e-05
-0.0005072,3.2724e-05
-0.00051603,2.7141e-05
