-0.00063592,6.059e-06
-0.0006355,5.2979e-06
-0.00064361,5.5124e-06
-0.00065157,5.3386e-06
-0.00064114,6.525e-06
-0.00063529,3.7552e-06
-0.00065246,1.2719e-05
-0.00064348,6.5109e-06
-0.000645,7.1542e-06
-0.00063989,9.0983e-06
