0.0021912,2.2276e-05
0.0022007,1.4224e-05
0.0022747,1.5769e-05
0.0022679,1.5212e-05
0.0022862,1.4039e-05
0.002292,1.3897e-05
0.0023005,1.3573e-05
0.0023024,1.5116e-05
0.0023267,1.1826e-05
0.0023086,1.1987e-05
