0.099993,1.1158e-16
0.09997,8.369e-17
0.099992,2.7895e-17
0.099971,6.9739e-17
0.099965,9.7634e-17
0.099976,1.2552e-16
0.099975,5.5788e-17
0.099978,4.1843e-17
0.099986,6.126e-07
0.099989,5.5791e-17
