-0.00155,4.0023e-06
-0.0016396,5.6713e-06
-0.0016629,5.7958e-06
-0.0016826,6.6456e-06
-0.0017029,5.4331e-06
-0.0016983,6.916e-06
-0.0017206,5.8083e-06
-0.0017177,6.6024e-06
-0.0017105,7.2949e-06
-0.0017227,1.0202e-05
