1487188614571063134,22974,1487188614570782899,0.41318937697,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,0.0,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,0.000485205904804,0.000129937907128,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140510889356,0.0,0.0,0.0,0.0,-0.0,0.179585175543,-0.0951303351489,0.0,0.0,0.0,0.0,0.0,0.386770802618,0.00422667148671,0.012767062093,0.0178411280267,-0.0170716773512,-0.0170716773512,-0.0170716773512 
1487188614621015418,22975,1487188614620784997,0.413197099703,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,0.0,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,0.000148453272434,0.000122409693465,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135704240134,0.0,0.0,0.0,0.0,-0.0,0.187137491988,-0.0908821571485,0.0,0.0,0.0,0.0,0.0,0.412079554166,0.00428925279958,0.0116057125834,0.0173591041956,-0.0171520146564,-0.0171520146564,-0.0171520146564 
1487188614671120507,22976,1487188614670799970,0.413181654237,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,-0.000209689943485,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,-0.000160127622377,0.000114876195862,0.0,0.0,0.0,0.0,0.0,0.0,-0.0254460687457,0.0,0.0,0.0,0.0,-0.0,0.182889313988,-0.0951303351489,0.0,0.0,0.0,0.0,0.0,0.406455387156,0.00504022855396,0.0123434911843,0.0174394415007,-0.0170315086986,-0.0170315086986,-0.0170315086986 
1487188614721020113,22977,1487188614720791101,0.413181654237,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,-0.000209689943485,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,-0.00015219401076,0.000107512970661,0.0,0.0,0.0,0.0,0.0,0.0,-0.0260893154752,0.0,0.0,0.0,0.0,-0.0,0.18666547221,-0.0965463944824,0.0,0.0,0.0,0.0,0.0,0.406455387156,0.00485248461536,0.0129197244952,0.0174394415007,-0.0163888102571,-0.0163888102571,-0.0163888102571 
1487188614771536495,22978,1487188614770781040,0.413181654237,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,-0.000209689943485,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,-0.000144125267451,0.00010002432905,0.0,0.0,0.0,0.0,0.0,0.0,-0.0246802694874,0.0,0.0,0.0,0.0,-0.0,0.187137491988,-0.0956023549268,0.0,0.0,0.0,0.0,0.0,0.383958719113,0.00604152955981,0.0123523740719,0.0179214653318,-0.0169511713934,-0.0169511713934,-0.0169511713934 
1487188614821048410,22979,1487188614820791006,0.413181654237,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,0.0,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,-0.000136024412349,9.25058843211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0153029331623,0.0,0.0,0.0,0.0,-0.0,0.187609511766,-0.0904101373707,0.0,0.0,0.0,0.0,0.0,0.395207053134,0.00654218006273,0.0121602963015,0.0179214653318,-0.0166298221727,-0.0166298221727,-0.0166298221727 
1487188614871061174,22980,1487188614870786905,0.413181654237,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,0.000209689943485,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,-0.000126799383646,8.39440883679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0269454549466,0.0,0.0,0.0,0.0,-0.0,0.188553551322,-0.0927702362598,0.0,0.0,0.0,0.0,0.0,0.392394969629,0.00504022855396,0.0127365296125,0.0179214653318,-0.0171118460038,-0.0171118460038,-0.0171118460038 
1487188614920999007,22981,1487188614920769929,0.413181654237,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,0.000209689943485,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,-0.000118710681331,7.6436922703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0263385750765,0.0,0.0,0.0,0.0,-0.0,0.183833353543,-0.0979624538159,0.0,0.0,0.0,0.0,0.0,0.372710385092,0.00529055380542,0.0121425305263,0.0169574176696,-0.0171118460038,-0.0171118460038,-0.0171118460038 
1487188614971887340,22982,1487188614970741987,0.413181654237,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,0.0,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,-0.000110769129807,6.90663284328e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135349736001,0.0,0.0,0.0,0.0,-0.0,0.188081531544,-0.0875780187038,0.0,0.0,0.0,0.0,0.0,0.395207053134,0.00453957805104,0.012666581764,0.0176001161111,-0.0166298221727,-0.0166298221727,-0.0166298221727 
1487188615021172595,22983,1487188615020833015,0.413181654237,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,-0.000209689943485,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,-0.000102621421095,6.15043986312e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0249781640942,0.0,0.0,0.0,0.0,-0.0,0.182889313988,-0.0951303351489,0.0,0.0,0.0,0.0,0.0,0.378334552102,0.0046021593639,0.0113608951136,0.016234381923,-0.0174733638771,-0.0174733638771,-0.0174733638771 
1487188615071146789,22984,1487188615070786952,0.41318937697,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,0.0,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,1.93423398255e-05,5.55418564094e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0146402881748,0.0,0.0,0.0,0.0,-0.0,0.188553551322,-0.0904101373707,0.0,0.0,0.0,0.0,0.0,0.414891637672,0.00422667148671,0.01290695779,0.0184838264681,-0.016107629689,-0.016107629689,-0.016107629689 
1487188615121235955,22985,1487188615120794057,0.413197099703,0.000942173410655,0.0,0.0,0.0,0.0,0.0,0.19993458444,-0.000209689943485,-0.000683182498827,-0.00197495142588,0.141292617206,0.0706463086031,-0.0706463086031,0.000216763525148,4.81386475779e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259926580251,0.0,0.0,0.0,0.0,-0.0,0.185721432655,-0.0951303351489,0.0,0.0,0.0,0.0,0.0,0.364274134576,0.00491506592823,0.0129502569757,0.0173591041956,-0.0167503281305,-0.0167503281305,-0.0167503281305 
