1487190149944437281,158461,1487190150006482593,-0.159590005875,0.320840001106,-0.813319981098,0.819599986076,-0.0921000018716,0.556599974632,-0.0986000001431,0.0467000007629,-0.134609997272,-0.875209987164,0.516600012779,-0.511799991131,0.352100014687,0.589100003242 
1487190149964396687,158462,1487190150026485185,-0.159590005875,0.320840001106,-0.813319981098,0.81970000267,-0.0921000018716,0.556500017643,-0.0986000001431,0.0466899983585,-0.134609997272,-0.875209987164,0.516700029373,-0.511900007725,0.352100014687,0.588900029659 
1487190149979423213,158463,1487190150041456009,-0.159590005875,0.320840001106,-0.813319981098,0.81970000267,-0.0921000018716,0.556500017643,-0.0986000001431,0.0466899983585,-0.134609997272,-0.875209987164,0.516700029373,-0.511900007725,0.352100014687,0.588900029659 
1487190149994384541,158464,1487190150056455339,-0.159590005875,0.320840001106,-0.813319981098,0.81970000267,-0.0921000018716,0.556500017643,-0.0986000001431,0.0466899983585,-0.134609997272,-0.875209987164,0.516700029373,-0.511900007725,0.352100014687,0.588900029659 
1487190150014658842,158465,1487190150076460060,-0.159590005875,0.320829987526,-0.813319981098,0.819500029087,-0.0926000028849,0.556699991226,-0.0988999977708,0.0466899983585,-0.134609997272,-0.875230014324,0.516799986362,-0.511699974537,0.351900011301,0.589100003242 
1487190150029470946,158466,1487190150091482792,-0.159590005875,0.320829987526,-0.813319981098,0.819500029087,-0.0926000028849,0.556699991226,-0.0988999977708,0.0466899983585,-0.134609997272,-0.875230014324,0.516799986362,-0.511699974537,0.351900011301,0.589100003242 
1487190150044469296,158467,1487190150106486551,-0.159590005875,0.320829987526,-0.813319981098,0.819500029087,-0.0926000028849,0.556699991226,-0.0988999977708,0.0466899983585,-0.134609997272,-0.875230014324,0.516799986362,-0.511699974537,0.351900011301,0.589100003242 
1487190150065373394,158468,1487190150126500367,-0.159590005875,0.320840001106,-0.813310027122,0.81970000267,-0.0922000035644,0.556599974632,-0.0986000001431,0.0466899983585,-0.134609997272,-0.875220000744,0.516799986362,-0.512199997902,0.351999998093,0.588599979877 
1487190150079527154,158469,1487190150141453456,-0.159590005875,0.320840001106,-0.813310027122,0.81970000267,-0.0922000035644,0.556599974632,-0.0986000001431,0.0466899983585,-0.134609997272,-0.875220000744,0.516799986362,-0.512199997902,0.351999998093,0.588599979877 
1487190150094431360,158470,1487190150156454057,-0.159590005875,0.320840001106,-0.813310027122,0.81970000267,-0.0922000035644,0.556599974632,-0.0986000001431,0.0466899983585,-0.134609997272,-0.875220000744,0.516799986362,-0.512199997902,0.351999998093,0.588599979877 
